#,Address,BLZ,Points,S,A,B,C
285,0x48b6F47b4fb9C69B2597056C90BD8fc71987deE7,10863.078,10920,1,0,9,2
285,0x9A3B2361ff56AC88888e69034251EF171b9d9FbE,10863.078,10920,1,0,9,2
285,0xC05aC07b7FEDB964c993220B6675645c88EAcF5F,10863.078,10920,1,0,9,2
288,0xAEEc8893388B023956441C4e06D637904aaf182C,10853.13,10910,1,0,0,91
289,0xef664bC9783C4F09adbD708C51E682c73F19899D,10843.182,10900,1,0,9,0
290,0x13192B1056ED57eaa06BB7E49d70964A668e8604,10793.443,10850,1,0,8,5
291,0xB0fb231c58Ef465b720e8Bef705C0Cf0FB56572e,10723.808,10780,1,0,7,8
291,0xa7f593C77299AE5Da093d6878E51e3cF529B2DFd,10723.808,10780,1,0,7,8
293,0x2f6B67A9E7Ca9f025b786e455261EFe3C65FF7E8,10713.86,10770,1,0,7,7
294,0x073bd72a224946a368148399C1c8b558605D90bd,10703.912,10760,1,0,7,6
295,0xF4E57D7AC8670437428f67Ea8a0673833124A32e,10684.016,10740,1,0,7,4
296,0x06902641aFCf24472E29807784042F46950028e8,10654.173,10710,1,0,7,1
297,0xd39785493E981ff6dbB7a8959E468A08541A41F0,10644.225,10700,1,0,7,0
298,0x8D1F338F8abd714fd09ec13C100A0d7dF693cd5D,10624.329,10680,1,0,6,8
299,0x95B040599Eb3Ab880A4291E38b0598cC33993dE3,10604.433,10660,1,0,6,6
299,0xd48d4F3E8D226293046E7c6ebA8cB04D4cD89821,10604.433,10660,1,0,6,6
301,0x12846A6Da4e729a6B5c33d32F93bf52EE3CAe8C3,10594.485,10650,1,0,6,5
301,0x43e65F8116174d1c38Eed3545d21fC37ea34B565,10594.485,10650,1,0,6,5
301,0x52A9693B4718CbEEa7EcF7a5A9a9A6A0Fda5f260,10594.485,10650,1,0,6,5
304,0xF1D7561FDaa52e9bc783F4bdF88eAd334afA2dCe,10584.537,10640,1,0,6,4
305,0x8e78845d990B5e101f44918bfA175eE1d8e70B87,10574.59,10630,1,0,6,3
306,0x77Bc3254419072c5b554700B4d1C4f4C0c772Db4,10564.642,10620,1,0,6,2
306,0xb69ADef1596b2b0f600452581C786E3Db7B87De6,10564.642,10620,1,0,6,2
308,0x415799b4Eecc6D561d7Ab97bBD494d469e1155a2,10554.694,10610,1,0,6,1
309,0xAdfa6eF1D6223225FEb30478601f69105010492E,10544.746,10600,1,0,6,0
310,0xcBABb3d40b4BFd4A707377A5D33566aE816607D5,10534.798,10590,1,0,5,9
311,0x8B2D84AbEa4De54c8dDa04537730948d51358788,10495.007,10550,1,0,5,5
312,0xdC065fB9bd6D5D6651E257E5799Bd38Eaf005FC6,10485.059,10540,1,0,5,4
313,0x5B191DEE6A09918C6b729547Dd15ce8Eb83A7085,10445.267,10500,1,0,5,0
313,0x757b8564088F39e235e9E5FB57c6FEf37bDD2506,10445.267,10500,1,0,5,0
313,0xFA0fa60682CA9E8cdB1266400b65edDDebE3C7a6,10445.267,10500,1,0,4,10
316,0xACf1222153e2B795Cc35c57C32edD8B8Eae86279,10435.319,10490,1,0,4,9
317,0x09872Fa1d78dd6E879f6CB0A6075324995dBd581,10425.371,10480,1,0,4,8
317,0x290dB8d204833eA62e25D581cBB472CFe09B876D,10425.371,10480,1,0,4,8
317,0xEFC40d2a2bDF6BC11a12588D254ccF129a7029Cf,10425.371,10480,1,0,4,8
320,0x34610Fd74786DC3a4384b83FECE9d22D1199A83d,10415.424,10470,1,0,4,7
320,0xDF4a612ebC3A4135D55b576bbB6b78543c8Be261,10415.424,10470,1,0,4,7
322,0x2eCcfFD5c709830f440912ca911e37e6043fefE0,10405.476,10460,1,0,0,46
322,0x51D2bF026Fde1Ce087c178d9cE3F91FdEbF054E6,10405.476,10460,1,0,4,6
322,0x8aA192f1e2523ed09b32638b16585Fb14903f1f4,10405.476,10460,1,0,4,6
322,0xCd02389AC7857Df86301bFc1fF5E0E29779083db,10405.476,10460,1,0,4,6
326,0x465c63680F2a0B4277d9b4CEcC3f3310e531A77f,10395.528,10450,1,0,4,5
327,0x0792980A7E8D858F2ba40E6ddC5F7Ba77fd147f7,10385.58,10440,1,0,4,4
327,0xD9A83FBBC3718D751C5D3Ba14EAFf234B9744976,10385.58,10440,1,0,4,4
329,0xc2703ea9da719578d5627f2D7E5B471E9281A268,10375.632,10430,1,0,4,3
330,0x080BE6ddb9d0E2Afa36F05B2199b06A08826EE4E,10345.788,10400,1,0,4,0
330,0x33833d4C0C9cF00ffcc8A5D7048A6C5d2821aBa9,10345.788,10400,1,0,4,0
332,0x39afE2176De832BE2A5164e5fC91E27D1355c88d,10305.997,10360,1,0,3,6
332,0x534D4E798B2644266E4C431545925aEB2cE764bb,10305.997,10360,1,0,3,6
334,0x8055F8af78DaDCbcC80a18EbaF9927f2Cb8930EA,10286.101,10340,1,0,3,4
335,0x4310FceD738Ac2D50c199A3c2fF5ea1CA2735b86,10276.153,10330,1,0,3,3
336,0x10b6e1a1EDA38cdFa5c6D92891cA69876d363501,10246.31,10300,1,0,3,0
336,0x506685ad6E1D208d37547FD8d10a9124444251aC,10246.31,10300,1,0,3,0
336,0x7ec9932e7De1Ca2dC93A4EdF382ddF2e5D50a1E3,10246.31,10300,1,0,3,0
336,0xDE29E31A9B1032c2f511d53b46253c4D096636Bc,10246.31,10300,1,0,3,0
340,0x5f20a0eE72Cab0162479874316fE6c199a0D5b67,10196.57,10250,1,0,2,5
341,0x644e420066Bc23683AB77bA8250079C5BCD4dCa7,10176.675,10230,1,0,2,3
342,0x15Cee7Ac10A4208Ff96f340C237C4Cd531463CB9,10146.831,10200,1,0,2,0
342,0x1920a2f2368A6d9B4e20ee4F26ee42c40b4182d9,10146.831,10200,1,0,2,0
342,0xAB277F0ADdAbADa86A1222D125d80753216cAAD1,10146.831,10200,1,0,2,0
342,0xFD9Eb712D62d2660C23e68C625D53Cd551865271,10146.831,10200,1,0,2,0
342,0xc070f43A770c6435AE5C587D27b7c53641D645C6,10146.831,10200,1,0,2,0
347,0x042276489F26ce13ABE72d0f947821D4D1034201,10136.883,10190,1,0,1,9
347,0x2f52fD101A9d766A87B3b241Ccbe596337310761,10136.883,10190,1,0,1,9
347,0xec51ef3a781D2f32A3a42Bbc49DFEB7A79A871Dc,10136.883,10190,1,0,1,9
350,0x54e0296bD7Bbb2734BE155811Af400Bf338f0C64,10126.935,10180,1,0,1,8
351,0x3D51847413663696741ccC5081c1E9744B01c3E7,10107.039,10160,1,0,1,6
352,0x4288c99A0E2b43D780ed45822E40AE64E2376dCa,10097.092,10150,1,0,1,5
352,0x64a8B1EBEFC4d2783AF9a123a04D2143dDF55599,10097.092,10150,1,0,1,5
354,0x5e7c7470dc26377EFa765d2B6797f136B9f6d380,10087.144,10140,1,0,1,4
355,0x1676c4D77a30F1d9E7fAf0D54459bfcC207A14A1,10077.196,10130,1,0,1,3
356,0xe19CCcD55330c0013096CC4c2Fd6dAB4eD20D829,10067.248,10120,1,0,0,12
357,0x6B6597710aC103F998e77F48caAD882788E24471,10037.404,10090,1,0,0,9
357,0xaE03Eb4633D9d47E89787A9361c582DB845Df88b,10037.404,10090,1,0,0,9
359,0x0891FaB9EA5688Fca5Ea63Fa5361ccc3ff47B451,10017.509,10070,0,0,100,7
360,0x8A04a8AA962184143ceBC4EA9295CB959a8cD259,9977.717,10030,1,0,0,3
360,0xa5f146cBd3eE13F482315dD0F873c2bFbBc5F2C4,9977.717,10030,1,0,0,3
360,0xb86e54Ae30B95B893aC002da8CF19a5d35108249,9977.717,10030,1,0,0,3
363,0x7D39522cCe8312E29aC57DB307f93FAb57d810Dc,9967.769,10020,1,0,0,2
364,0x3f622411fC576310EDC34c8dF703bD856C490f1e,9957.821,10010,1,0,0,1
364,0x492b30e7B576aC749F2A398BC31F08d8436Ba504,9957.821,10010,1,0,0,1
364,0x4bda94Aa5fa42e9e3747d9cC7f405a04E966fe8C,9957.821,10010,1,0,0,1
364,0x55E7e2842D98Ab1909dE75DD49dBc5aF763a215b,9957.821,10010,1,0,0,1
364,0xA3CbE2F0f98f124c8bCEE4133631beD416669Bd7,9957.821,10010,1,0,0,1
364,0xB4c5efF3c5FA2E8c4D9B42c347AE8971D90E69a1,9957.821,10010,1,0,0,1
364,0xE69453bD9Cf83f7a3d12B5bAA2E555D76A0c8947,9957.821,10010,1,0,0,1
364,0xFDC47b435Bd37c6A93034F7F602580A5a52a99dD,9957.821,10010,1,0,0,1
372,0x0189af79aD1522909CBDb64BEe0048bb6A5d9d78,9947.873,10000,1,0,0,0
372,0x020Ee2b3876d33EdE0D7C751a3a4593CAB11b90b,9947.873,10000,1,0,0,0
372,0x040C54C6FcA911cae7ed4A3Ad3261D860FE8586B,9947.873,10000,1,0,0,0
372,0x0413B621da3adD63B35a88f9C7abE1521DCE587a,9947.873,10000,1,0,0,0
372,0x043AC44F8Cec7e359A31415f1e54459A8c2599a0,9947.873,10000,1,0,0,0
372,0x0782b1906A15dDd2E4e8d1553efb176F392E01c6,9947.873,10000,1,0,0,0
372,0x09b93AbCA90eC10B8572d257Ed691c8F82Fc1A3c,9947.873,10000,1,0,0,0
372,0x0CBb5995Ea0C30A62F19BC055f9848250063d0C8,9947.873,10000,1,0,0,0
372,0x0EB036276f40f1f0B98000dE40f7e193F02A3178,9947.873,10000,1,0,0,0
372,0x0a8841c8451F59FDeFE4A41e17E9e4a0B61c8813,9947.873,10000,1,0,0,0
372,0x0bdEA74FA7a7B8f03986c2933c7461fD0E4bb0C0,9947.873,10000,1,0,0,0
372,0x10789878f00E551B6Cb48f26729c9abDF6C669d7,9947.873,10000,1,0,0,0
372,0x10D9A274C8Fd85B9C16D57ae69ea7eb0A72f5876,9947.873,10000,1,0,0,0
372,0x11B9dd6d3129Eb740011b1A948aDCbCB67758a10,9947.873,10000,1,0,0,0
372,0x1225A61c2a367D7a45197b086AcdCf2c195482C3,9947.873,10000,1,0,0,0
372,0x134BCeccab8484B600c538fa605fB7d96CDfb22a,9947.873,10000,1,0,0,0
372,0x135d94fca9769bd38606F030c079cAE200f29E15,9947.873,10000,1,0,0,0
372,0x137E0d8152048a33a8e0267614B224AE4DCaa3E6,9947.873,10000,1,0,0,0
372,0x13Ad89D1C63b07c629492b4e5D1B1039135355BD,9947.873,10000,1,0,0,0
372,0x17B04bbA47f1DdAfF1519A98A5f5923B66Aa1407,9947.873,10000,1,0,0,0
372,0x1Be49f4c800ec9DE69D3D906ADC995c52B9A23D5,9947.873,10000,1,0,0,0
372,0x1C670dc214de4819730e7305703ec8C986B8C7fc,9947.873,10000,1,0,0,0
372,0x1FC06B01B68461Db6AF20001A171f0a3b4635B5A,9947.873,10000,1,0,0,0
372,0x1Fea22fa1A2bf9A277bd87418251475fBE64425e,9947.873,10000,1,0,0,0
372,0x1cc42446804338f73C9cBa99B5a0e0A695fe1074,9947.873,10000,1,0,0,0
372,0x1db5Fd3c59e8A3723AB3F044304fDBfE6Dc4Aaba,9947.873,10000,1,0,0,0
372,0x1fF6f3f1873230d20EF3A9d9e85CA64F4421F7e0,9947.873,10000,1,0,0,0
372,0x206D359900f3becFCe0C0F51cA2234D19D367757,9947.873,10000,1,0,0,0
372,0x229adB9002A8e42e5f7b8762D09612E9FfD6337F,9947.873,10000,1,0,0,0
372,0x25A04Bc7379FAAbc0bE0421DA74191ea51713c8c,9947.873,10000,1,0,0,0
372,0x262065ce46F223D9A15DD1737B1dE2869Fc21e65,9947.873,10000,1,0,0,0
372,0x2895FF2286A610FE63c6412FCf2D46127439FA68,9947.873,10000,1,0,0,0
372,0x28a62f5c002401683d63Be20f53768f5C1c6E2cF,9947.873,10000,1,0,0,0
372,0x2B39399cB22f7E2e7b450196f915817DFa6E976C,9947.873,10000,1,0,0,0
372,0x2a523b7a37559Aa3E7F3031023d8728C284C9B82,9947.873,10000,1,0,0,0
372,0x2b3cF70D77052Cc4e352d6ebF9CE887B225413f9,9947.873,10000,1,0,0,0
372,0x32f3B99BFb91313310346CeBb5D9782D198dd1D7,9947.873,10000,1,0,0,0
372,0x34c7D0638Dab854c7246623575B7839031b4fEF6,9947.873,10000,1,0,0,0
372,0x37642f150b392cCbadBa784e7941e58Cb109B639,9947.873,10000,1,0,0,0
372,0x3C4ab48a4d03d04DF10f34098bEe869E5495AaF5,9947.873,10000,1,0,0,0
372,0x3aD8b08FAbD4480Db468c3606e3C56AB0fAE2104,9947.873,10000,1,0,0,0
372,0x4061cD993072CC4Ecd092beac12F2965dE04ff72,9947.873,10000,1,0,0,0
372,0x40F518b319cb0EEe96e0E34462b81C4C5a93FD3a,9947.873,10000,1,0,0,0
372,0x413D1BF5d32a2d74ad78ff3C1aA110876e6B0629,9947.873,10000,1,0,0,0
372,0x4184eA1bf797A9713d418894845121558d4DCDA1,9947.873,10000,1,0,0,0
372,0x41f5943221d1dde72B35f803d2A393f2cdaE2Bfc,9947.873,10000,1,0,0,0
372,0x42F826A51243e72DE658eb5274316F13163A9d84,9947.873,10000,1,0,0,0
372,0x4442E8F31023A9BC1f13fAeE9239bC79b3dBFa85,9947.873,10000,1,0,0,0
372,0x44686173ac5B0052679cBc4eC9Adffd16808dE27,9947.873,10000,1,0,0,0
372,0x45B5D28e8DFF0868E13Da1693C712450422Ab057,9947.873,10000,1,0,0,0
372,0x468d3175a79038f9882b5563C88A4a449e0A9954,9947.873,10000,1,0,0,0
372,0x46e5fAE6F86DB953B1fBfD7EFd2d56B90AF16876,9947.873,10000,1,0,0,0
372,0x4842a407Ed161BBc77F489411397Ed8AB1eC9e5e,9947.873,10000,1,0,0,0
372,0x4b0101B75A868c84B5927F172AfC4BDe558152A6,9947.873,10000,1,0,0,0
372,0x4f1A185c97e6CBE4AD6Df11342B7FfE71818ccBf,9947.873,10000,1,0,0,0
372,0x519290b3641D881a6AB5Df4C1b4494FaF1ccBC64,9947.873,10000,1,0,0,0
372,0x525320d8712AeAB3f3FC6195102ABd477AD998Ff,9947.873,10000,1,0,0,0
372,0x52F0D610518DF0CB6A4830F0f2f609c327b15290,9947.873,10000,1,0,0,0
372,0x533230eD2657e7eBA5AE94520fe78955a6548238,9947.873,10000,1,0,0,0
372,0x5532A4b9B98bc29Ac0B136c745d291C4132a17b4,9947.873,10000,1,0,0,0
372,0x5572905d0c9Ae6387C0EbEa4F8f3CAFF501036B1,9947.873,10000,1,0,0,0
372,0x58a51f8d274B639101155Fe79Dd26d16444F9d0d,9947.873,10000,1,0,0,0
372,0x5A254fB84E4b88932072C00D6B5b3114aeEDA153,9947.873,10000,1,0,0,0
372,0x5A8285Cb9252A1C702c0766eB47e5743BFE16eBa,9947.873,10000,1,0,0,0
372,0x5B8a6044777fe74CB09b1F4b6aD628afA89c80cd,9947.873,10000,1,0,0,0
372,0x5a06BA2C3a18c5d1876907d53e757eEA1ABBCcC7,9947.873,10000,1,0,0,0
372,0x617761e7f8f93A2E817618c910EB5C558e0f99Dc,9947.873,10000,1,0,0,0
372,0x6198A21292308cE287eb9e36e273c1773c5cA888,9947.873,10000,1,0,0,0
372,0x63A43A24DE2CE6B1BFED393f6FAD714B172a977e,9947.873,10000,1,0,0,0
372,0x6D67d7C698206857689de8EC6621d60cd6A1D79d,9947.873,10000,1,0,0,0
372,0x6b15dfffa58442f2F198F4C0a9E2525D4E53E206,9947.873,10000,1,0,0,0
372,0x6e5ff582debBf31C42Ec354FA046136EffD847eB,9947.873,10000,1,0,0,0
372,0x70E7F45634a280A4dC335C5B84498c2c35c80f45,9947.873,10000,1,0,0,0
372,0x73E9fc119F747a5B63A06F705fA5ab1a174B559D,9947.873,10000,1,0,0,0
372,0x76970f4009C8E061888AE3A42FA7Bfa687434b77,9947.873,10000,1,0,0,0
372,0x7848C2D074e2F74D9aBE2C284aEe5F8c997Eab58,9947.873,10000,1,0,0,0
372,0x78b8A76BEa31733777556033e2a116df66C4C41C,9947.873,10000,1,0,0,0
372,0x7911ED1EeC934F1c3719D5C760c01Cf77F6f38F8,9947.873,10000,1,0,0,0
372,0x7923220F1a903C4AfEC0e0A7A3a271c3ed04393c,9947.873,10000,1,0,0,0
372,0x7Edd0D7532AD40bB85d891C2E7201D656029060F,9947.873,10000,1,0,0,0
372,0x7c471e0578638960F36c51560e4B0eb318512FA7,9947.873,10000,1,0,0,0
372,0x7efD5BA8c85C674016e2154E4739c20a9af81b44,9947.873,10000,1,0,0,0
372,0x81360EB964e55441cC587955b9A039F1b60995D2,9947.873,10000,1,0,0,0
372,0x8316666E2557B2F92186964bF148134cc064a14c,9947.873,10000,1,0,0,0
372,0x852B888C15A64d69A1Ef16d26A48C1a1C2Ea4Ab4,9947.873,10000,1,0,0,0
372,0x864d94ad6F71CEb83dF70864063fc31eA9127B2F,9947.873,10000,1,0,0,0
372,0x89f80508845277300e5bCd612904F7B4bf0d8369,9947.873,10000,1,0,0,0
372,0x8c49A34F8fa8e2b5eBD748394b8685E0275e657d,9947.873,10000,1,0,0,0
372,0x8e8Df6A0cED9830AF7841441d401f4c02647F940,9947.873,10000,1,0,0,0
372,0x9046F76AD22f913BbCF95A73336C569e1ac2e59a,9947.873,10000,1,0,0,0
372,0x928df1cC5eCb8659151e41B86FddBcbe1bEA6B73,9947.873,10000,1,0,0,0
372,0x929C4D553B99e1522E8ae4F14d7a55135ccB2101,9947.873,10000,1,0,0,0
372,0x9674a69D76a3d006e38F6F328172B99ecAE33dC6,9947.873,10000,1,0,0,0
372,0x97219Ef57A528c1f28A07A8c028b13C25464AEA9,9947.873,10000,1,0,0,0
372,0x97AbAcf54bAD03f0Fdb5a9aFC6BC48826d2807Dd,9947.873,10000,1,0,0,0
372,0x992f80E69DFe5D5feEDcA4c500aE50205f1f9861,9947.873,10000,1,0,0,0
372,0x999b98242f5384E225a02aFceBb5Cfc817559e65,9947.873,10000,1,0,0,0
372,0x9C5d711cfCB6e0818924F7CfcF02D439b431591E,9947.873,10000,1,0,0,0
372,0x9F8B69EB4C91139cd7a8a8E55F16747b11564C67,9947.873,10000,1,0,0,0
372,0xA0cc04B4356B7b8db816030E8bf1977bBd75ECFD,9947.873,10000,1,0,0,0
372,0xA12E8b11eD7a5Eb91085c1ca5F8cFD6BE3d26F31,9947.873,10000,1,0,0,0
372,0xA1bF0B4dB89c0dE39d01d82Df30946BBB777497A,9947.873,10000,1,0,0,0
372,0xA9fDEbd982B235e8d434E7406f56371FB2B8A9eC,9947.873,10000,1,0,0,0
372,0xADE4FBED97eF37F3BfbaF36B575a1B114DA92155,9947.873,10000,1,0,0,0
372,0xB24B961C30F5a4A0F599513c52b790c2b369d7e0,9947.873,10000,1,0,0,0
372,0xB3566586517495b68f150bbb87136c875598A02a,9947.873,10000,1,0,0,0
372,0xB37403945e54cF0b44A62fD661c55a79fC6809bF,9947.873,10000,1,0,0,0
372,0xB3CC09f18F9bea082829A3a92a338cC1E11d19FE,9947.873,10000,1,0,0,0
372,0xB7e7b0bFF7e556d033675CaDdcb496f44eFaa14e,9947.873,10000,1,0,0,0
372,0xB9C9552dcE65323B5E3C37E4E6B7f3B05b7981d9,9947.873,10000,1,0,0,0
372,0xB9Dac5C3965e5C582faDdE3B383622747b22E1Ae,9947.873,10000,1,0,0,0
372,0xBc741cD9B39F8be9cE7e4bcfFa267DA29f1Aeba7,9947.873,10000,1,0,0,0
372,0xC0Bc6A4Fbc6f8d364271A0A21571a224a9680846,9947.873,10000,1,0,0,0
372,0xC62Ac571927CE6675c00e1f8f1906EdaC76316Ff,9947.873,10000,1,0,0,0
372,0xCba3cb170669f8E671BCc44A3b53445A354fa7c1,9947.873,10000,1,0,0,0
372,0xCf826B96C2Fb888373A77c3d327b3F19aea01a21,9947.873,10000,1,0,0,0
372,0xD89Fa527A6BbD17Dc8B201482c0A410583FaDB63,9947.873,10000,1,0,0,0
372,0xDF25c88Ee68bc2Bc364ac184F67b8854Ef0B0832,9947.873,10000,1,0,0,0
372,0xDb10c9D924B58F5fad3FF0A72888FA10E740850a,9947.873,10000,1,0,0,0
372,0xDe7945f99f8dF3C03822c91656783699f0fFd7F8,9947.873,10000,1,0,0,0
372,0xDe84399fBdb23E8E8f4c4fdC47Ca5c25cCaF26f4,9947.873,10000,1,0,0,0
372,0xDf120d57D4a1D75f2Cfd6d6b454A4b8Af4f5616E,9947.873,10000,1,0,0,0
372,0xDf61Fb3147892b8D6010836F77b1b25ccEEbA900,9947.873,10000,1,0,0,0
372,0xE5Cc673808A976A994eBB5eC48Af16B4B9780daB,9947.873,10000,1,0,0,0
372,0xE6118452150354c495fCB9F67bb7162f465cF273,9947.873,10000,1,0,0,0
372,0xE6C8126C69B5f9D8A295b155C5D95dEd20255Fa4,9947.873,10000,1,0,0,0
372,0xE8dB79D4675Da12242Ff24E74ad532834c6900ab,9947.873,10000,1,0,0,0
372,0xE9a1697047d75976142F8b0fDdFe943E664423a1,9947.873,10000,1,0,0,0
372,0xECD80553022E97804c85DeE2C0DaC59C1a5FEE22,9947.873,10000,1,0,0,0
372,0xED0342BB918e4a237C641f90df08F43F808947c5,9947.873,10000,1,0,0,0
372,0xEa43e51cb4BAc05e8352157bfBfC15c1d8Fda8a6,9947.873,10000,1,0,0,0
372,0xF6d4C06ac39Aa51569cb3C61F2B01c836a145Ec3,9947.873,10000,1,0,0,0
372,0xFF4Bae48a145c44429cA93b6D1bC8E655fcb6055,9947.873,10000,1,0,0,0
372,0xa3939CaeCf3f7846CFeDEB50ED717c628bf23193,9947.873,10000,1,0,0,0
372,0xa843aBDB5e6F9df9daB95dd3d3FEf26b7C670f17,9947.873,10000,1,0,0,0
372,0xa884DeB7E52522201118058a8981A5A18D99F60C,9947.873,10000,1,0,0,0
372,0xaF2519792Caf949318a7ed676509646D38f42FDf,9947.873,10000,1,0,0,0
372,0xaFB14ED8aF4189C8267b28EA5D8423B98D0B4Dab,9947.873,10000,1,0,0,0
372,0xaebAea3A77E0Fa4784654b32C5d49370e742c93C,9947.873,10000,1,0,0,0
372,0xafEad6a1601C06493921bdf063B74b8DA8a3993C,9947.873,10000,1,0,0,0
372,0xb1a3EB48091fcfC4EdD53745d4afb1763F004B88,9947.873,10000,1,0,0,0
372,0xb3662165450188c938272A3D2Ee8C8790B8D9EC4,9947.873,10000,1,0,0,0
372,0xbAF26D751cBa53E60eC8751C48E3811b154EBdA3,9947.873,10000,1,0,0,0
372,0xbC8Fa485caAF8e4bEbE2A2540eFE29731835DB67,9947.873,10000,1,0,0,0
372,0xc1bc64efc56D7dBe2116c93d7CB7AA751c6E1a33,9947.873,10000,1,0,0,0
372,0xc4ba929015d42a58c4Dc29C63847d7a81D6284d3,9947.873,10000,1,0,0,0
372,0xce9b2365A2ffcB47260698965c1b89E5498770aB,9947.873,10000,1,0,0,0
372,0xd002E731B302286009AbAAFD5E05A9853f5f3002,9947.873,10000,1,0,0,0
372,0xd17c9f8432f057031eA2705902C36729a7E3c66a,9947.873,10000,1,0,0,0
372,0xd3674289914F66dddfb316c01245c3167C3Bfab1,9947.873,10000,1,0,0,0
372,0xd4aFC7f0c3DdcBE0460956a2920c6a0B3520aA36,9947.873,10000,1,0,0,0
372,0xd5Be83b342B5AD3D661Bc47D9531416A5ED94ede,9947.873,10000,1,0,0,0
372,0xdAE80D5547F5B9431829eFeb2f654C17FD270b41,9947.873,10000,1,0,0,0
372,0xda3b62C6f1611894e578c908EC90Ec2765872088,9947.873,10000,1,0,0,0
372,0xddD8e889e1fA1F6acf7f5Bc76Cef10e4dd965d49,9947.873,10000,1,0,0,0
372,0xe1cD0040985f35EC2C40E009e8Bf773b4B6FCE78,9947.873,10000,1,0,0,0
372,0xe38D5840A51F7dA315b085BAcf144969A8006E72,9947.873,10000,1,0,0,0
372,0xe3f7ADad696F3864edeBbf1cf3B80279301edF91,9947.873,10000,1,0,0,0
372,0xe5D71dDF0dD88F2D7eEcFE0A962f3DfE7023CF5C,9947.873,10000,1,0,0,0
372,0xe5eB3553199604b98f2e7861Dea4420CD58C34D5,9947.873,10000,1,0,0,0
372,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,9947.873,10000,1,0,0,0
372,0xf5f985c6758699c44A7e31477EE75C5Cf1Ba487b,9947.873,10000,1,0,0,0
372,0xfDDeE88c50537eCbf1532cbB29aA9F247A969BBb,9947.873,10000,1,0,0,0
535,0x90EB7213Cb30Cb671f1057746d8139C5dcf9B6d1,9898.134,9950,0,9,9,5
536,0xd7DC3De042153778f7eC91732a2a8d2cBAf848F8,9888.186,9940,0,9,9,4
537,0x88E385Def57004Ec13a164F32C9E784594561072,9868.29,9920,0,9,9,2
538,0xe3921277177E0B9ACd49f90D6D02A155d6B3a894,9858.343,9910,0,9,9,1
539,0x07029499D002f0BAC847dE418C26Ede67eCfc9F2,9848.395,9900,0,9,9,0
540,0xeF530dBa0C0Bf455838275E0040102E631901057,9828.499,9880,0,9,8,8
541,0x20A6A6aCb4f7CaE11D302C52dfdc159154387161,9758.864,9810,0,9,8,1
542,0x2E7FE8551847302a76C9c2201B7228fE382d8a82,9719.072,9770,0,9,7,7
543,0x29b85b666a45a50C358FE5e43fBbc9FF1bA792E1,9699.177,9750,0,9,7,5
544,0x162AD50b8fedAa690F70642fB697B05Fc4e6328f,9559.906,9610,0,9,6,1
545,0x2059b5e2754C780410255e415656ba2be546a469,9540.011,9590,0,9,5,9
546,0x38a0C07f7288872Eb759534AF7514960A6FCC1a5,9530.063,9580,0,9,5,8
546,0x8c57D1Fab10D4B78F49ef5C6ABaEB76a63710f61,9530.063,9580,0,9,5,8
546,0xf2DC787F600e1180bea8319A9CDb579F4a7D084e,9530.063,9580,0,9,5,8
549,0xA80c3a4062D7C44Bb62013C547d789f1065f0516,9520.115,9570,0,9,5,7
550,0xAb69Ec70B0Fe3A0C9F83ABBeB70F5dBfbf8D99fd,9510.167,9560,0,9,5,6
551,0x0aBA973bA5Fac4Fc20c3Ad7047fBC992611583d4,9500.219,9550,0,9,5,5
551,0x5Cd6eC6C709990447EEa61040CAC9079e8247Af0,9500.219,9550,0,9,0,55
551,0x5f203fF3A20c74bae3a723BfF8B34cDA33a52EB2,9500.219,9550,0,9,5,5
551,0x7e77BD0e63ab0b9b0a1935Df2fDf8fBb85A228C0,9500.219,9550,0,9,5,5
551,0xB388233Fc7f3391C41392545bccf0909E5cf4b41,9500.219,9550,0,9,5,5
551,0xD779a7eDEcdd3841C48933bAefe6A29CA52DfA3C,9500.219,9550,0,9,5,5
551,0xc036bd59C47207c52187D2d25195D9219d7789f8,9500.219,9550,0,9,5,5
551,0xcFea7E948C0215e46DA3327A8b505aC1C2CAE6D6,9500.219,9550,0,9,5,5
559,0xa7e4e3283f64A3e3d5bD6d48B717D79c3C31FD9F,9480.323,9530,0,9,5,3
559,0xd49E50089104826d54753ca616998461F81e54FA,9480.323,9530,0,9,5,3
561,0x69E20D17FdC2ED47395073C47DCBAD51e5b42126,9400.74,9450,0,9,4,5
562,0x5568d637aEfE29D939a724f64e0515B238353Bfb,9331.105,9380,0,9,3,8
563,0x64Bec522dc88CDAb0D114Fac2Ce42d6Ef7D8dBf8,9291.314,9340,0,0,93,4
563,0xb7bD544ed9126f7B634F360c12cC994a4F228932,9291.314,9340,0,0,93,4
565,0x917b4B0E86fC7766695095dD1A5292B3BE8b2D14,9211.731,9260,0,9,2,6
566,0xD2Af694093324Ef79359Ec0B502DcF7f33A2e60d,9102.304,9150,0,9,0,15
567,0x5dB9e26D5035C124a9b7dDdD545Fd60C23Cf26D0,9072.461,9120,0,9,1,2
567,0xc3D21D7464Db73A7DEA2bA44C8a8BB361450876A,9072.461,9120,0,9,1,2
569,0x9aAEA1C9093Fd9524cE54E64aA8dac40c7957c81,9062.513,9110,0,9,1,1
569,0xb4fe2ccDa14c4f4695B542c144a42b9d6008309f,9062.513,9110,0,9,1,1
