#,Address,BLZ,Points,S,A,B,C
285,0x80a345735FBBEf501B08c36f1bDB96740D833f7F,10259.796,11250,1,1,2,5
286,0x034eb98b10a29Ea619973f0468D615F9b17E0a72,10250.676,11240,1,1,2,4
287,0xAcF74edE037468B5aaaD437fE8691E7f5eBF3441,10232.436,11220,1,1,0,22
288,0xA515F7fB260095eebC860425493b8761B4FC9abd,10223.317,11210,1,1,2,1
289,0x366F7B03ffa176C0226c2AC40c1615aD5BC649b3,10214.197,11200,1,1,2,0
289,0x6EA012A3249ccc35D020Dd4124b739956966699e,10214.197,11200,1,1,1,10
291,0xcC4Cf561Ff49Ec0B8529aa745C6225123dc8B499,10141.238,11120,1,1,1,2
292,0x3D635c7E8545710535544E816c54f82deB3BDDb3,10132.118,11110,1,1,1,1
292,0x4B12dA20fFB5a9FcEA8807DDc39cE4f0211a5133,10132.118,11110,1,1,1,1
292,0xF249cddE7020193D2c836A81b58DD2c1993005FB,10132.118,11110,1,1,1,1
292,0xFAb9933Ef539b812A17E4206B314147286cF2a74,10132.118,11110,1,1,1,1
296,0x0B01168b77425d8a4Df02F794d2ceD416EC6e7d4,10104.759,11080,1,1,0,8
297,0xdD0E8bc42f6126D0D2585b4Bf07692D9B172Fc77,10086.519,11060,1,1,0,6
298,0x2799aaa2c28425B6554914c459da470C5198BC4F,10040.92,11010,1,1,0,1
299,0x100d878FCe93e8dA7a0866f24425CB4f410c41eE,10031.8,11000,1,1,0,0
299,0x1604EfA11c5b7392BFd161f6194EB7d636e01C31,10031.8,11000,1,1,0,0
299,0x163819612F2177b0C09900D8968Fec8F6222d29C,10031.8,11000,1,1,0,0
299,0x1Ad1326Ae5caD3c912D7899649286AFBcf908925,10031.8,11000,1,1,0,0
299,0x9307FC7ba25f62803Bf666B4Cc6d19662550B25f,10031.8,11000,1,1,0,0
299,0x9830d6B37fe7488707cC4AD7F8B481D75eB2a8C2,10031.8,11000,1,1,0,0
299,0xEB29596e0765097C07372ea19f544749C07c9b1E,10031.8,11000,1,1,0,0
299,0xF4Cc8A6a89cEFdbdb515EaB3AC7d76C7F32BD61B,10031.8,11000,1,1,0,0
307,0x98147e0F0d4fFce4eC2F95861B08FCAFfb555Aac,9995.321,10960,1,0,9,6
308,0x33Ac259b25367E44141D0Ae0Bf089a75806b8038,9977.081,10940,1,0,9,4
308,0x78067EB0b1620d7130898d97AA5510aF0cA3F6D6,9977.081,10940,1,0,9,4
310,0x48b6F47b4fb9C69B2597056C90BD8fc71987deE7,9958.842,10920,1,0,9,2
310,0x9A3B2361ff56AC88888e69034251EF171b9d9FbE,9958.842,10920,1,0,9,2
310,0xAEEc8893388B023956441C4e06D637904aaf182C,9958.842,10920,1,0,0,92
310,0xBf4850E4e8d6CD2319B8808b65bEdf7Cb15358d4,9958.842,10920,1,0,9,2
310,0xC05aC07b7FEDB964c993220B6675645c88EAcF5F,9958.842,10920,1,0,9,2
315,0xef664bC9783C4F09adbD708C51E682c73F19899D,9940.602,10900,1,0,9,0
316,0xd002E731B302286009AbAAFD5E05A9853f5f3002,9904.123,10860,1,0,8,6
317,0x13192B1056ED57eaa06BB7E49d70964A668e8604,9895.003,10850,1,0,8,5
318,0xB0fb231c58Ef465b720e8Bef705C0Cf0FB56572e,9831.164,10780,1,0,7,8
318,0xa7f593C77299AE5Da093d6878E51e3cF529B2DFd,9831.164,10780,1,0,7,8
320,0x2f6B67A9E7Ca9f025b786e455261EFe3C65FF7E8,9822.045,10770,1,0,7,7
321,0x073bd72a224946a368148399C1c8b558605D90bd,9812.925,10760,1,0,7,6
322,0xF4E57D7AC8670437428f67Ea8a0673833124A32e,9794.685,10740,1,0,7,4
323,0x06902641aFCf24472E29807784042F46950028e8,9767.326,10710,1,0,7,1
324,0xd39785493E981ff6dbB7a8959E468A08541A41F0,9758.206,10700,1,0,7,0
325,0x8D1F338F8abd714fd09ec13C100A0d7dF693cd5D,9739.966,10680,1,0,6,8
326,0x95B040599Eb3Ab880A4291E38b0598cC33993dE3,9721.727,10660,1,0,6,6
326,0xd48d4F3E8D226293046E7c6ebA8cB04D4cD89821,9721.727,10660,1,0,6,6
328,0x12846A6Da4e729a6B5c33d32F93bf52EE3CAe8C3,9712.607,10650,1,0,6,5
328,0x43e65F8116174d1c38Eed3545d21fC37ea34B565,9712.607,10650,1,0,6,5
328,0x52A9693B4718CbEEa7EcF7a5A9a9A6A0Fda5f260,9712.607,10650,1,0,6,5
331,0xF1D7561FDaa52e9bc783F4bdF88eAd334afA2dCe,9703.487,10640,1,0,6,4
332,0x8e78845d990B5e101f44918bfA175eE1d8e70B87,9694.367,10630,1,0,6,3
333,0x77Bc3254419072c5b554700B4d1C4f4C0c772Db4,9685.247,10620,1,0,6,2
333,0xb69ADef1596b2b0f600452581C786E3Db7B87De6,9685.247,10620,1,0,6,2
335,0x415799b4Eecc6D561d7Ab97bBD494d469e1155a2,9676.127,10610,1,0,6,1
336,0xAdfa6eF1D6223225FEb30478601f69105010492E,9667.008,10600,1,0,6,0
337,0xcBABb3d40b4BFd4A707377A5D33566aE816607D5,9657.888,10590,1,0,5,9
338,0x8B2D84AbEa4De54c8dDa04537730948d51358788,9621.409,10550,1,0,5,5
339,0xdC065fB9bd6D5D6651E257E5799Bd38Eaf005FC6,9612.289,10540,1,0,5,4
340,0x5B191DEE6A09918C6b729547Dd15ce8Eb83A7085,9575.809,10500,1,0,5,0
340,0x757b8564088F39e235e9E5FB57c6FEf37bDD2506,9575.809,10500,1,0,5,0
340,0xFA0fa60682CA9E8cdB1266400b65edDDebE3C7a6,9575.809,10500,1,0,4,10
343,0xACf1222153e2B795Cc35c57C32edD8B8Eae86279,9566.69,10490,1,0,4,9
344,0x09872Fa1d78dd6E879f6CB0A6075324995dBd581,9557.57,10480,1,0,4,8
344,0x290dB8d204833eA62e25D581cBB472CFe09B876D,9557.57,10480,1,0,4,8
344,0xEFC40d2a2bDF6BC11a12588D254ccF129a7029Cf,9557.57,10480,1,0,4,8
347,0x34610Fd74786DC3a4384b83FECE9d22D1199A83d,9548.45,10470,1,0,4,7
347,0xDF4a612ebC3A4135D55b576bbB6b78543c8Be261,9548.45,10470,1,0,4,7
349,0x2eCcfFD5c709830f440912ca911e37e6043fefE0,9539.33,10460,1,0,0,46
349,0x51D2bF026Fde1Ce087c178d9cE3F91FdEbF054E6,9539.33,10460,1,0,4,6
349,0x8aA192f1e2523ed09b32638b16585Fb14903f1f4,9539.33,10460,1,0,4,6
349,0xCd02389AC7857Df86301bFc1fF5E0E29779083db,9539.33,10460,1,0,4,6
353,0x465c63680F2a0B4277d9b4CEcC3f3310e531A77f,9530.21,10450,1,0,4,5
354,0x0792980A7E8D858F2ba40E6ddC5F7Ba77fd147f7,9521.091,10440,1,0,4,4
354,0xD9A83FBBC3718D751C5D3Ba14EAFf234B9744976,9521.091,10440,1,0,4,4
356,0xc2703ea9da719578d5627f2D7E5B471E9281A268,9511.971,10430,1,0,4,3
357,0x080BE6ddb9d0E2Afa36F05B2199b06A08826EE4E,9484.611,10400,1,0,4,0
357,0x33833d4C0C9cF00ffcc8A5D7048A6C5d2821aBa9,9484.611,10400,1,0,4,0
359,0x39afE2176De832BE2A5164e5fC91E27D1355c88d,9448.132,10360,1,0,3,6
359,0x534D4E798B2644266E4C431545925aEB2cE764bb,9448.132,10360,1,0,3,6
361,0x8055F8af78DaDCbcC80a18EbaF9927f2Cb8930EA,9429.892,10340,1,0,3,4
362,0x4310FceD738Ac2D50c199A3c2fF5ea1CA2735b86,9420.773,10330,1,0,3,3
363,0x10b6e1a1EDA38cdFa5c6D92891cA69876d363501,9393.413,10300,1,0,3,0
363,0x506685ad6E1D208d37547FD8d10a9124444251aC,9393.413,10300,1,0,3,0
363,0x7ec9932e7De1Ca2dC93A4EdF382ddF2e5D50a1E3,9393.413,10300,1,0,3,0
363,0xDE29E31A9B1032c2f511d53b46253c4D096636Bc,9393.413,10300,1,0,3,0
367,0x5f20a0eE72Cab0162479874316fE6c199a0D5b67,9347.814,10250,1,0,2,5
368,0x644e420066Bc23683AB77bA8250079C5BCD4dCa7,9329.574,10230,1,0,2,3
369,0xE954F4c5249C505876DEC5324754Ac91471Ecc36,9320.455,10220,1,0,2,2
370,0x15Cee7Ac10A4208Ff96f340C237C4Cd531463CB9,9302.215,10200,1,0,2,0
370,0x1920a2f2368A6d9B4e20ee4F26ee42c40b4182d9,9302.215,10200,1,0,2,0
370,0xAB277F0ADdAbADa86A1222D125d80753216cAAD1,9302.215,10200,1,0,2,0
370,0xFD9Eb712D62d2660C23e68C625D53Cd551865271,9302.215,10200,1,0,2,0
370,0xc070f43A770c6435AE5C587D27b7c53641D645C6,9302.215,10200,1,0,2,0
375,0x042276489F26ce13ABE72d0f947821D4D1034201,9293.095,10190,1,0,1,9
375,0x2f52fD101A9d766A87B3b241Ccbe596337310761,9293.095,10190,1,0,1,9
375,0xec51ef3a781D2f32A3a42Bbc49DFEB7A79A871Dc,9293.095,10190,1,0,1,9
378,0x54e0296bD7Bbb2734BE155811Af400Bf338f0C64,9283.975,10180,1,0,1,8
379,0x3D51847413663696741ccC5081c1E9744B01c3E7,9265.736,10160,1,0,1,6
380,0x4288c99A0E2b43D780ed45822E40AE64E2376dCa,9256.616,10150,1,0,1,5
380,0x64a8B1EBEFC4d2783AF9a123a04D2143dDF55599,9256.616,10150,1,0,1,5
382,0x5e7c7470dc26377EFa765d2B6797f136B9f6d380,9247.496,10140,1,0,1,4
383,0x1676c4D77a30F1d9E7fAf0D54459bfcC207A14A1,9238.376,10130,1,0,1,3
384,0xe19CCcD55330c0013096CC4c2Fd6dAB4eD20D829,9229.256,10120,1,0,0,12
385,0x42F826A51243e72DE658eb5274316F13163A9d84,9211.017,10100,1,0,1,0
386,0x6B6597710aC103F998e77F48caAD882788E24471,9201.897,10090,1,0,0,9
386,0xaE03Eb4633D9d47E89787A9361c582DB845Df88b,9201.897,10090,1,0,0,9
388,0x0891FaB9EA5688Fca5Ea63Fa5361ccc3ff47B451,9183.657,10070,0,0,100,7
389,0x8A04a8AA962184143ceBC4EA9295CB959a8cD259,9147.178,10030,1,0,0,3
389,0xA6703cef72eD7536f6648BA375eCF71DcD25d641,9147.178,10030,1,0,0,3
389,0xa5f146cBd3eE13F482315dD0F873c2bFbBc5F2C4,9147.178,10030,1,0,0,3
389,0xb86e54Ae30B95B893aC002da8CF19a5d35108249,9147.178,10030,1,0,0,3
393,0x7D39522cCe8312E29aC57DB307f93FAb57d810Dc,9138.058,10020,1,0,0,2
394,0x3f622411fC576310EDC34c8dF703bD856C490f1e,9128.938,10010,1,0,0,1
394,0x492b30e7B576aC749F2A398BC31F08d8436Ba504,9128.938,10010,1,0,0,1
394,0x4bda94Aa5fa42e9e3747d9cC7f405a04E966fe8C,9128.938,10010,1,0,0,1
394,0x55E7e2842D98Ab1909dE75DD49dBc5aF763a215b,9128.938,10010,1,0,0,1
394,0xA3CbE2F0f98f124c8bCEE4133631beD416669Bd7,9128.938,10010,1,0,0,1
394,0xB4c5efF3c5FA2E8c4D9B42c347AE8971D90E69a1,9128.938,10010,1,0,0,1
394,0xE69453bD9Cf83f7a3d12B5bAA2E555D76A0c8947,9128.938,10010,1,0,0,1
394,0xFDC47b435Bd37c6A93034F7F602580A5a52a99dD,9128.938,10010,1,0,0,1
394,0xfd4f03ad7Da48Fbcb203E168526bB24ab698e6eF,9128.938,10010,1,0,0,1
403,0x0189af79aD1522909CBDb64BEe0048bb6A5d9d78,9119.818,10000,1,0,0,0
403,0x020Ee2b3876d33EdE0D7C751a3a4593CAB11b90b,9119.818,10000,1,0,0,0
403,0x040C54C6FcA911cae7ed4A3Ad3261D860FE8586B,9119.818,10000,1,0,0,0
403,0x0413B621da3adD63B35a88f9C7abE1521DCE587a,9119.818,10000,1,0,0,0
403,0x043AC44F8Cec7e359A31415f1e54459A8c2599a0,9119.818,10000,1,0,0,0
403,0x069EAF0625FC0205CFa86D5152C07867F13346a0,9119.818,10000,1,0,0,0
403,0x0782b1906A15dDd2E4e8d1553efb176F392E01c6,9119.818,10000,1,0,0,0
403,0x09b93AbCA90eC10B8572d257Ed691c8F82Fc1A3c,9119.818,10000,1,0,0,0
403,0x0CBb5995Ea0C30A62F19BC055f9848250063d0C8,9119.818,10000,1,0,0,0
403,0x0EB036276f40f1f0B98000dE40f7e193F02A3178,9119.818,10000,1,0,0,0
403,0x0a8841c8451F59FDeFE4A41e17E9e4a0B61c8813,9119.818,10000,1,0,0,0
403,0x0bdEA74FA7a7B8f03986c2933c7461fD0E4bb0C0,9119.818,10000,1,0,0,0
403,0x0f3C3349F89f11ca4035B0CcE3027E9Cc5FC0d55,9119.818,10000,1,0,0,0
403,0x10789878f00E551B6Cb48f26729c9abDF6C669d7,9119.818,10000,1,0,0,0
403,0x10D9A274C8Fd85B9C16D57ae69ea7eb0A72f5876,9119.818,10000,1,0,0,0
403,0x11B9dd6d3129Eb740011b1A948aDCbCB67758a10,9119.818,10000,1,0,0,0
403,0x1225A61c2a367D7a45197b086AcdCf2c195482C3,9119.818,10000,1,0,0,0
403,0x134BCeccab8484B600c538fa605fB7d96CDfb22a,9119.818,10000,1,0,0,0
403,0x135d94fca9769bd38606F030c079cAE200f29E15,9119.818,10000,1,0,0,0
403,0x137E0d8152048a33a8e0267614B224AE4DCaa3E6,9119.818,10000,1,0,0,0
403,0x13Ad89D1C63b07c629492b4e5D1B1039135355BD,9119.818,10000,1,0,0,0
403,0x17B04bbA47f1DdAfF1519A98A5f5923B66Aa1407,9119.818,10000,1,0,0,0
403,0x1Be49f4c800ec9DE69D3D906ADC995c52B9A23D5,9119.818,10000,1,0,0,0
403,0x1C670dc214de4819730e7305703ec8C986B8C7fc,9119.818,10000,1,0,0,0
403,0x1FC06B01B68461Db6AF20001A171f0a3b4635B5A,9119.818,10000,1,0,0,0
403,0x1Fea22fa1A2bf9A277bd87418251475fBE64425e,9119.818,10000,1,0,0,0
403,0x1cc42446804338f73C9cBa99B5a0e0A695fe1074,9119.818,10000,1,0,0,0
403,0x1db5Fd3c59e8A3723AB3F044304fDBfE6Dc4Aaba,9119.818,10000,1,0,0,0
403,0x1fF6f3f1873230d20EF3A9d9e85CA64F4421F7e0,9119.818,10000,1,0,0,0
403,0x206D359900f3becFCe0C0F51cA2234D19D367757,9119.818,10000,1,0,0,0
403,0x229adB9002A8e42e5f7b8762D09612E9FfD6337F,9119.818,10000,1,0,0,0
403,0x25A04Bc7379FAAbc0bE0421DA74191ea51713c8c,9119.818,10000,1,0,0,0
403,0x262065ce46F223D9A15DD1737B1dE2869Fc21e65,9119.818,10000,1,0,0,0
403,0x2895FF2286A610FE63c6412FCf2D46127439FA68,9119.818,10000,1,0,0,0
403,0x28a62f5c002401683d63Be20f53768f5C1c6E2cF,9119.818,10000,1,0,0,0
403,0x2B39399cB22f7E2e7b450196f915817DFa6E976C,9119.818,10000,1,0,0,0
403,0x2a523b7a37559Aa3E7F3031023d8728C284C9B82,9119.818,10000,1,0,0,0
403,0x2b3cF70D77052Cc4e352d6ebF9CE887B225413f9,9119.818,10000,1,0,0,0
403,0x32f3B99BFb91313310346CeBb5D9782D198dd1D7,9119.818,10000,1,0,0,0
403,0x34c7D0638Dab854c7246623575B7839031b4fEF6,9119.818,10000,1,0,0,0
403,0x34d7744B16942Be7aEecC1aBB4f841599d5F5F70,9119.818,10000,1,0,0,0
403,0x350FA31C0d3423106B02cFB45e9F67486343e0b6,9119.818,10000,1,0,0,0
403,0x37642f150b392cCbadBa784e7941e58Cb109B639,9119.818,10000,1,0,0,0
403,0x3aD8b08FAbD4480Db468c3606e3C56AB0fAE2104,9119.818,10000,1,0,0,0
403,0x4061cD993072CC4Ecd092beac12F2965dE04ff72,9119.818,10000,1,0,0,0
403,0x40F518b319cb0EEe96e0E34462b81C4C5a93FD3a,9119.818,10000,1,0,0,0
403,0x413D1BF5d32a2d74ad78ff3C1aA110876e6B0629,9119.818,10000,1,0,0,0
403,0x4184eA1bf797A9713d418894845121558d4DCDA1,9119.818,10000,1,0,0,0
403,0x41f5943221d1dde72B35f803d2A393f2cdaE2Bfc,9119.818,10000,1,0,0,0
403,0x43F64dCdce1f225AB9Cc1AB58aC7056A41FC4880,9119.818,10000,1,0,0,0
403,0x4442E8F31023A9BC1f13fAeE9239bC79b3dBFa85,9119.818,10000,1,0,0,0
403,0x44686173ac5B0052679cBc4eC9Adffd16808dE27,9119.818,10000,1,0,0,0
403,0x45B5D28e8DFF0868E13Da1693C712450422Ab057,9119.818,10000,1,0,0,0
403,0x468d3175a79038f9882b5563C88A4a449e0A9954,9119.818,10000,1,0,0,0
403,0x46e5fAE6F86DB953B1fBfD7EFd2d56B90AF16876,9119.818,10000,1,0,0,0
403,0x4842a407Ed161BBc77F489411397Ed8AB1eC9e5e,9119.818,10000,1,0,0,0
403,0x4b0101B75A868c84B5927F172AfC4BDe558152A6,9119.818,10000,1,0,0,0
403,0x4cD6FE7ed295A9bc9CeCA96F83750E6be6119426,9119.818,10000,0,10,0,0
403,0x4f1A185c97e6CBE4AD6Df11342B7FfE71818ccBf,9119.818,10000,1,0,0,0
403,0x519290b3641D881a6AB5Df4C1b4494FaF1ccBC64,9119.818,10000,1,0,0,0
403,0x525320d8712AeAB3f3FC6195102ABd477AD998Ff,9119.818,10000,1,0,0,0
403,0x52F0D610518DF0CB6A4830F0f2f609c327b15290,9119.818,10000,1,0,0,0
403,0x533230eD2657e7eBA5AE94520fe78955a6548238,9119.818,10000,1,0,0,0
403,0x54345787DbC80Cc1beB048d0179D66CbB6A54f9e,9119.818,10000,1,0,0,0
403,0x5532A4b9B98bc29Ac0B136c745d291C4132a17b4,9119.818,10000,1,0,0,0
403,0x5572905d0c9Ae6387C0EbEa4F8f3CAFF501036B1,9119.818,10000,1,0,0,0
403,0x58a51f8d274B639101155Fe79Dd26d16444F9d0d,9119.818,10000,1,0,0,0
403,0x5A254fB84E4b88932072C00D6B5b3114aeEDA153,9119.818,10000,1,0,0,0
403,0x5A8285Cb9252A1C702c0766eB47e5743BFE16eBa,9119.818,10000,1,0,0,0
403,0x5B8a6044777fe74CB09b1F4b6aD628afA89c80cd,9119.818,10000,1,0,0,0
403,0x5a06BA2C3a18c5d1876907d53e757eEA1ABBCcC7,9119.818,10000,1,0,0,0
403,0x617761e7f8f93A2E817618c910EB5C558e0f99Dc,9119.818,10000,1,0,0,0
403,0x6198A21292308cE287eb9e36e273c1773c5cA888,9119.818,10000,1,0,0,0
403,0x63A43A24DE2CE6B1BFED393f6FAD714B172a977e,9119.818,10000,1,0,0,0
403,0x69bf94b5CB0D5dc859632A69C0C477CB1Ae6202e,9119.818,10000,1,0,0,0
403,0x6D67d7C698206857689de8EC6621d60cd6A1D79d,9119.818,10000,1,0,0,0
403,0x6b15dfffa58442f2F198F4C0a9E2525D4E53E206,9119.818,10000,1,0,0,0
403,0x6c543fbAfc5A4dF7B85ecd09fF5eb3B5Ebf21e5d,9119.818,10000,1,0,0,0
403,0x6e5ff582debBf31C42Ec354FA046136EffD847eB,9119.818,10000,1,0,0,0
403,0x70E7F45634a280A4dC335C5B84498c2c35c80f45,9119.818,10000,1,0,0,0
403,0x73E9fc119F747a5B63A06F705fA5ab1a174B559D,9119.818,10000,1,0,0,0
403,0x76970f4009C8E061888AE3A42FA7Bfa687434b77,9119.818,10000,1,0,0,0
403,0x7848C2D074e2F74D9aBE2C284aEe5F8c997Eab58,9119.818,10000,1,0,0,0
403,0x7911ED1EeC934F1c3719D5C760c01Cf77F6f38F8,9119.818,10000,1,0,0,0
403,0x7923220F1a903C4AfEC0e0A7A3a271c3ed04393c,9119.818,10000,1,0,0,0
403,0x79C9c4430dD3c7c8E486b23E65Eaf805b64Df50a,9119.818,10000,1,0,0,0
403,0x7Edd0D7532AD40bB85d891C2E7201D656029060F,9119.818,10000,1,0,0,0
403,0x7c471e0578638960F36c51560e4B0eb318512FA7,9119.818,10000,1,0,0,0
403,0x7efD5BA8c85C674016e2154E4739c20a9af81b44,9119.818,10000,1,0,0,0
403,0x81360EB964e55441cC587955b9A039F1b60995D2,9119.818,10000,1,0,0,0
403,0x8316666E2557B2F92186964bF148134cc064a14c,9119.818,10000,1,0,0,0
403,0x852B888C15A64d69A1Ef16d26A48C1a1C2Ea4Ab4,9119.818,10000,1,0,0,0
403,0x864d94ad6F71CEb83dF70864063fc31eA9127B2F,9119.818,10000,1,0,0,0
403,0x89f80508845277300e5bCd612904F7B4bf0d8369,9119.818,10000,1,0,0,0
403,0x8c49A34F8fa8e2b5eBD748394b8685E0275e657d,9119.818,10000,1,0,0,0
403,0x8e8Df6A0cED9830AF7841441d401f4c02647F940,9119.818,10000,1,0,0,0
403,0x9046F76AD22f913BbCF95A73336C569e1ac2e59a,9119.818,10000,1,0,0,0
403,0x928df1cC5eCb8659151e41B86FddBcbe1bEA6B73,9119.818,10000,1,0,0,0
403,0x929C4D553B99e1522E8ae4F14d7a55135ccB2101,9119.818,10000,1,0,0,0
403,0x9674a69D76a3d006e38F6F328172B99ecAE33dC6,9119.818,10000,1,0,0,0
403,0x97219Ef57A528c1f28A07A8c028b13C25464AEA9,9119.818,10000,1,0,0,0
403,0x97AbAcf54bAD03f0Fdb5a9aFC6BC48826d2807Dd,9119.818,10000,1,0,0,0
403,0x992f80E69DFe5D5feEDcA4c500aE50205f1f9861,9119.818,10000,1,0,0,0
403,0x999b98242f5384E225a02aFceBb5Cfc817559e65,9119.818,10000,1,0,0,0
403,0x9C5d711cfCB6e0818924F7CfcF02D439b431591E,9119.818,10000,1,0,0,0
403,0x9F8B69EB4C91139cd7a8a8E55F16747b11564C67,9119.818,10000,1,0,0,0
403,0xA0cc04B4356B7b8db816030E8bf1977bBd75ECFD,9119.818,10000,1,0,0,0
403,0xA12E8b11eD7a5Eb91085c1ca5F8cFD6BE3d26F31,9119.818,10000,1,0,0,0
403,0xA1bF0B4dB89c0dE39d01d82Df30946BBB777497A,9119.818,10000,1,0,0,0
403,0xA9fDEbd982B235e8d434E7406f56371FB2B8A9eC,9119.818,10000,1,0,0,0
403,0xADE4FBED97eF37F3BfbaF36B575a1B114DA92155,9119.818,10000,1,0,0,0
403,0xB24B961C30F5a4A0F599513c52b790c2b369d7e0,9119.818,10000,1,0,0,0
403,0xB3566586517495b68f150bbb87136c875598A02a,9119.818,10000,1,0,0,0
403,0xB37403945e54cF0b44A62fD661c55a79fC6809bF,9119.818,10000,1,0,0,0
403,0xB3CC09f18F9bea082829A3a92a338cC1E11d19FE,9119.818,10000,1,0,0,0
403,0xB7e7b0bFF7e556d033675CaDdcb496f44eFaa14e,9119.818,10000,1,0,0,0
403,0xB9C9552dcE65323B5E3C37E4E6B7f3B05b7981d9,9119.818,10000,1,0,0,0
403,0xB9Dac5C3965e5C582faDdE3B383622747b22E1Ae,9119.818,10000,1,0,0,0
403,0xBBd39F262e044034b2d6Df7058030439F778a70e,9119.818,10000,1,0,0,0
403,0xBc741cD9B39F8be9cE7e4bcfFa267DA29f1Aeba7,9119.818,10000,1,0,0,0
403,0xC0Bc6A4Fbc6f8d364271A0A21571a224a9680846,9119.818,10000,1,0,0,0
403,0xC62Ac571927CE6675c00e1f8f1906EdaC76316Ff,9119.818,10000,1,0,0,0
403,0xCba3cb170669f8E671BCc44A3b53445A354fa7c1,9119.818,10000,1,0,0,0
403,0xCf826B96C2Fb888373A77c3d327b3F19aea01a21,9119.818,10000,1,0,0,0
403,0xD89Fa527A6BbD17Dc8B201482c0A410583FaDB63,9119.818,10000,1,0,0,0
403,0xDF25c88Ee68bc2Bc364ac184F67b8854Ef0B0832,9119.818,10000,1,0,0,0
403,0xDb10c9D924B58F5fad3FF0A72888FA10E740850a,9119.818,10000,1,0,0,0
403,0xDe7945f99f8dF3C03822c91656783699f0fFd7F8,9119.818,10000,1,0,0,0
403,0xDe84399fBdb23E8E8f4c4fdC47Ca5c25cCaF26f4,9119.818,10000,1,0,0,0
403,0xDf120d57D4a1D75f2Cfd6d6b454A4b8Af4f5616E,9119.818,10000,1,0,0,0
403,0xDf61Fb3147892b8D6010836F77b1b25ccEEbA900,9119.818,10000,1,0,0,0
403,0xE5Cc673808A976A994eBB5eC48Af16B4B9780daB,9119.818,10000,1,0,0,0
403,0xE6118452150354c495fCB9F67bb7162f465cF273,9119.818,10000,1,0,0,0
403,0xE6C8126C69B5f9D8A295b155C5D95dEd20255Fa4,9119.818,10000,1,0,0,0
403,0xE8dB79D4675Da12242Ff24E74ad532834c6900ab,9119.818,10000,1,0,0,0
403,0xE9a1697047d75976142F8b0fDdFe943E664423a1,9119.818,10000,1,0,0,0
403,0xECD80553022E97804c85DeE2C0DaC59C1a5FEE22,9119.818,10000,1,0,0,0
403,0xED0342BB918e4a237C641f90df08F43F808947c5,9119.818,10000,1,0,0,0
403,0xEa43e51cb4BAc05e8352157bfBfC15c1d8Fda8a6,9119.818,10000,1,0,0,0
403,0xF6d4C06ac39Aa51569cb3C61F2B01c836a145Ec3,9119.818,10000,1,0,0,0
403,0xFCe600dB2b8de9a6b5AADee798170bc8e4D993c4,9119.818,10000,1,0,0,0
403,0xa3939CaeCf3f7846CFeDEB50ED717c628bf23193,9119.818,10000,1,0,0,0
403,0xa4E576d058a06429b47350B4A7280BA9ff4e93Ae,9119.818,10000,1,0,0,0
403,0xa843aBDB5e6F9df9daB95dd3d3FEf26b7C670f17,9119.818,10000,1,0,0,0
403,0xa884DeB7E52522201118058a8981A5A18D99F60C,9119.818,10000,1,0,0,0
403,0xaF2519792Caf949318a7ed676509646D38f42FDf,9119.818,10000,1,0,0,0
403,0xaFB14ED8aF4189C8267b28EA5D8423B98D0B4Dab,9119.818,10000,1,0,0,0
403,0xaebAea3A77E0Fa4784654b32C5d49370e742c93C,9119.818,10000,1,0,0,0
403,0xafEad6a1601C06493921bdf063B74b8DA8a3993C,9119.818,10000,1,0,0,0
403,0xb1a3EB48091fcfC4EdD53745d4afb1763F004B88,9119.818,10000,1,0,0,0
403,0xb3662165450188c938272A3D2Ee8C8790B8D9EC4,9119.818,10000,1,0,0,0
403,0xb6571356D810c8aCbB0F2Cf647AF9D8dABb6E563,9119.818,10000,1,0,0,0
403,0xbAF26D751cBa53E60eC8751C48E3811b154EBdA3,9119.818,10000,1,0,0,0
403,0xbC8Fa485caAF8e4bEbE2A2540eFE29731835DB67,9119.818,10000,1,0,0,0
403,0xbDC4D6B899a15adb49a8dA53da826691121Ce9B3,9119.818,10000,1,0,0,0
403,0xc1bc64efc56D7dBe2116c93d7CB7AA751c6E1a33,9119.818,10000,1,0,0,0
403,0xc4ba929015d42a58c4Dc29C63847d7a81D6284d3,9119.818,10000,1,0,0,0
403,0xca490E9aB7db457f9D0A5c13191D3e58Da25cA75,9119.818,10000,1,0,0,0
403,0xce9b2365A2ffcB47260698965c1b89E5498770aB,9119.818,10000,1,0,0,0
403,0xd17c9f8432f057031eA2705902C36729a7E3c66a,9119.818,10000,1,0,0,0
403,0xd3674289914F66dddfb316c01245c3167C3Bfab1,9119.818,10000,1,0,0,0
403,0xd4aFC7f0c3DdcBE0460956a2920c6a0B3520aA36,9119.818,10000,1,0,0,0
403,0xd5Be83b342B5AD3D661Bc47D9531416A5ED94ede,9119.818,10000,1,0,0,0
403,0xdAE80D5547F5B9431829eFeb2f654C17FD270b41,9119.818,10000,1,0,0,0
403,0xdEcA951FD4dE77F1Aa4e36D7dE549Eee48070427,9119.818,10000,1,0,0,0
403,0xda3b62C6f1611894e578c908EC90Ec2765872088,9119.818,10000,1,0,0,0
403,0xddD8e889e1fA1F6acf7f5Bc76Cef10e4dd965d49,9119.818,10000,1,0,0,0
403,0xe1cD0040985f35EC2C40E009e8Bf773b4B6FCE78,9119.818,10000,1,0,0,0
